period,town_code,town_name,county_pref,county_name,is_mountain,total_pop,n_source_counties,diversity_entropy,gini_concentration,top1_src_county,top1_src_cnt,top2_src_county,top2_src_cnt,top3_src_county,top3_src_cnt
2015H2,6600025,臺中(T25),66000,臺中,0,95,12,1.5246,0.6939,臺中,47,南投,25,桃園,7
2015H2,6800001,桃園(T01),68000,桃園,0,1105,22,1.6369,0.7816,桃園,663,新竹縣,77,花蓮,59
2015H2,6800002,桃園(T02),68000,桃園,0,1719,19,1.5143,0.7776,桃園,1080,新竹縣,158,宜蘭,77
2015H2,1001703,基隆(T03),10017,基隆,0,43,9,1.7204,0.5116,宜蘭,14,基隆,14,臺北,4
2015H2,1000504,苗栗(T04),10005,苗栗,0,169,14,1.8952,0.6175,苗栗,76,新竹縣,19,新竹市,18
2015H2,1000801,南投(T01),10008,南投,0,96,10,1.2632,0.6958,南投,64,臺中,9,花蓮,7
2015H2,6600013,臺中(T13),66000,臺中,0,91,12,1.814,0.5888,臺中,42,南投,14,桃園,7
2015H2,1001328,屏東(T28),10013,屏東,1,34,7,1.7174,0.3613,屏東,13,桃園,6,臺中,5
2015H2,1000404,新竹縣(T04),10004,新竹縣,0,392,10,1.0982,0.751,新竹縣,210,桃園,145,新竹市,11
2015H2,1000806,南投(T06),10008,南投,0,34,8,1.4986,0.5294,南投,19,臺中,4,臺北,3
2015H2,1000518,泰安鄉,10005,苗栗,1,4110,19,0.9793,0.876,苗栗,2992,臺中,730,桃園,89
2015H2,1001503,花蓮(T03),10015,花蓮,0,117,12,1.1359,0.7571,花蓮,85,宜蘭,8,新北,7
2015H2,1001504,花蓮(T04),10015,花蓮,0,317,14,1.1196,0.7943,花蓮,232,宜蘭,34,桃園,9
2015H2,1000205,宜蘭(T05),10002,宜蘭,0,65,8,0.8469,0.7327,宜蘭,52,花蓮,5,桃園,2
2015H2,1000515,苗栗(T15),10005,苗栗,0,38,9,1.6118,0.5614,苗栗,18,臺中,8,南投,4
2015H2,6600005,臺中(T05),66000,臺中,0,304,15,1.5992,0.7088,臺中,176,南投,42,花蓮,15
2015H2,1000210,宜蘭(T10),10002,宜蘭,0,250,12,0.7099,0.8307,宜蘭,214,新北,10,桃園,8
2015H2,6600006,臺中(T06),66000,臺中,0,352,17,1.7374,0.7196,臺中,183,南投,57,新竹縣,23
2015H2,1001403,臺東(T03),10014,臺東,0,30,7,1.5893,0.4381,臺東,14,宜蘭,5,桃園,3
2015H2,6500029,烏來區,65000,新北,1,2493,18,1.3468,0.8269,新北,1471,臺北,538,桃園,162
2015H2,6300008,臺北(T08),63000,臺北,0,333,15,1.957,0.641,臺北,123,宜蘭,66,新北,46
2015H2,6400037,高雄(T37),64000,高雄,0,30,11,2.0395,0.4424,桃園,9,宜蘭,7,高雄,3
2015H2,6600028,臺中(T28),66000,臺中,0,220,12,1.6187,0.6508,臺中,115,南投,43,新竹縣,12
2015H2,6300010,臺北(T10),63000,臺北,0,351,13,1.9186,0.579,臺北,143,新北,39,宜蘭,35
2015H2,1000208,宜蘭(T08),10002,宜蘭,0,294,13,0.9179,0.7891,宜蘭,239,花蓮,9,桃園,8
2015H2,1000802,南投(T02),10008,南投,0,1647,19,0.8687,0.8731,南投,1343,臺中,122,桃園,38
2015H2,1000701,彰化(T01),10007,彰化,0,88,12,1.874,0.5739,彰化,37,臺中,11,南投,11
2015H2,6600026,臺中(T26),66000,臺中,0,54,11,1.7926,0.5522,臺中,24,南投,11,新竹縣,3
2015H2,6800008,桃園(T08),68000,桃園,0,1096,18,1.2684,0.8068,桃園,777,新竹縣,89,新北,39
2015H2,6600015,臺中(T15),66000,臺中,0,99,10,1.5497,0.6313,臺中,51,苗栗,15,南投,12
2015H2,6400009,高雄(T09),64000,高雄,0,52,15,2.2859,0.4513,高雄,18,苗栗,5,南投,4
2015H2,1001706,基隆(T06),10017,基隆,0,123,11,1.8707,0.5425,基隆,49,宜蘭,17,臺北,16
2015H2,6400032,高雄(T32),64000,高雄,0,34,10,1.9833,0.4353,高雄,9,新竹縣,7,苗栗,6
2015H2,902004,902004(T4),90200,90200,0,33,12,2.3147,0.3005,桃園,8,臺中,4,高雄,3
2015H2,1000203,宜蘭(T03),10002,宜蘭,0,151,12,0.8667,0.8019,宜蘭,123,花蓮,8,桃園,6
2015H2,6800010,桃園(T10),68000,桃園,0,1449,19,1.2332,0.8237,桃園,1030,新竹縣,157,花蓮,44
2015H2,6600017,臺中(T17),66000,臺中,0,374,16,1.4573,0.766,臺中,230,苗栗,41,南投,41
2015H2,6400012,高雄(T12),64000,高雄,0,121,15,2.0192,0.5862,高雄,52,南投,12,新竹縣,10
2015H2,1001705,基隆(T05),10017,基隆,0,104,12,1.7846,0.5817,基隆,51,宜蘭,13,新竹縣,7
2015H2,6300002,臺北(T02),63000,臺北,0,168,15,2.0796,0.5857,臺北,61,宜蘭,21,新北,19
2015H2,1001803,新竹市(T03),10018,新竹市,0,205,13,1.7803,0.6567,新竹市,78,新竹縣,51,桃園,27
2015H2,6400019,高雄(T19),64000,高雄,0,80,11,1.6977,0.6023,高雄,39,花蓮,11,桃園,10
2015H2,6800011,桃園(T11),68000,桃園,0,58,9,1.1844,0.6858,桃園,39,新竹縣,9,新竹市,2
2015H2,6700033,臺南(T33),67000,臺南,0,47,10,1.9396,0.4489,臺南,17,花蓮,7,宜蘭,7
2015H2,6700031,臺南(T31),67000,臺南,0,114,13,1.8496,0.6059,臺南,52,桃園,16,南投,14
2015H2,6400008,高雄(T08),64000,高雄,0,30,11,1.9739,0.4606,高雄,12,南投,4,宜蘭,3
2015H2,1000409,新竹縣(T09),10004,新竹縣,0,35,5,0.947,0.5829,新竹縣,25,桃園,5,南投,2
2015H2,1000501,苗栗(T01),10005,苗栗,0,441,13,0.9652,0.8104,苗栗,345,新竹縣,27,臺中,20
2015H2,6700032,臺南(T32),67000,臺南,0,73,14,1.976,0.5568,臺南,33,臺中,9,桃園,4
2015H2,6400004,高雄(T04),64000,高雄,0,164,13,1.8121,0.6163,高雄,78,花蓮,18,宜蘭,16
2015H2,6800005,桃園(T05),68000,桃園,0,395,15,1.7274,0.6795,桃園,210,花蓮,41,宜蘭,31
2015H2,6500014,新北(T14),65000,新北,0,183,13,2.0069,0.5649,新北,63,臺北,36,宜蘭,22
2015H2,1000812,信義鄉,10008,南投,1,118,11,1.5575,0.6441,南投,66,臺中,12,新竹縣,12
2015H2,6800006,桃園(T06),68000,桃園,0,200,12,1.6072,0.6517,桃園,109,新竹縣,32,宜蘭,13
2015H2,1000813,仁愛鄉,10008,南投,1,3785,20,0.624,0.9027,南投,3319,臺中,219,桃園,44
2015H2,1001601,澎湖(T01),10016,澎湖,0,38,11,2.2696,0.2775,新竹縣,6,宜蘭,6,澎湖,5
2015H2,1000201,宜蘭(T01),10002,宜蘭,0,751,14,0.7996,0.839,宜蘭,628,桃園,30,新北,22
2015H2,6600004,臺中(T04),66000,臺中,0,112,13,1.8786,0.5989,臺中,50,南投,15,苗栗,12
2015H2,6600008,臺中(T08),66000,臺中,0,735,16,1.2651,0.7999,臺中,485,南投,127,桃園,20
2015H2,6600001,臺中(T01),66000,臺中,0,37,9,1.4969,0.5946,臺中,20,南投,7,新北,3
2015H2,6600010,臺中(T10),66000,臺中,0,428,15,1.1413,0.8087,臺中,310,苗栗,43,南投,24
2015H2,1000207,宜蘭(T07),10002,宜蘭,0,205,8,0.6073,0.7787,宜蘭,179,花蓮,6,臺中,5
2015H2,1001509,花蓮(T09),10015,花蓮,0,89,10,1.0564,0.727,花蓮,67,桃園,6,臺北,4
2015H2,1002001,嘉義市(T01),10020,嘉義市,0,46,13,1.8967,0.5652,嘉義市,21,嘉義縣,5,新竹縣,5
2015H2,6500001,新北(T01),65000,新北,0,415,16,2.0837,0.6137,新北,149,臺北,52,宜蘭,46
2015H2,1001702,基隆(T02),10017,基隆,0,91,14,2.251,0.4796,基隆,22,新北,14,桃園,11
2015H2,6500004,新北(T04),65000,新北,0,177,14,2.0818,0.5686,新北,54,臺北,30,宜蘭,26
2015H2,6800012,桃園(T12),68000,桃園,0,289,11,1.3848,0.7115,桃園,168,新竹縣,55,花蓮,24
2015H2,1000913,雲林(T13),10009,雲林,0,37,10,2.1211,0.3324,桃園,8,南投,7,花蓮,5
2015H2,6300004,臺北(T04),63000,臺北,0,278,16,2.1347,0.5949,臺北,80,宜蘭,64,臺中,22
2015H2,6800004,桃園(T04),68000,桃園,0,721,19,1.6218,0.7786,桃園,399,新竹縣,105,宜蘭,61
2015H2,1000512,苗栗(T12),10005,苗栗,0,34,5,0.9822,0.5647,苗栗,24,新竹縣,4,南投,3
2015H2,6400002,高雄(T02),64000,高雄,0,54,11,1.8361,0.4983,高雄,26,宜蘭,4,臺北,4
2015H2,6500015,新北(T15),65000,新北,0,159,12,1.8749,0.5802,新北,61,臺北,23,桃園,20
2015H2,1000901,雲林(T01),10009,雲林,0,37,12,2.0648,0.4752,臺中,12,雲林,8,臺北,3
2015H2,6500005,新北(T05),65000,新北,0,382,17,2.1568,0.6126,新北,121,臺北,50,新竹縣,45
2015H2,6800009,桃園(T09),68000,桃園,0,1156,18,1.3358,0.8173,桃園,733,新竹縣,202,花蓮,50
2015H2,6500006,新北(T06),65000,新北,0,560,14,1.9468,0.6191,新北,188,宜蘭,104,臺北,92
2015H2,1000502,苗栗(T02),10005,苗栗,0,32,7,1.6423,0.4196,苗栗,12,臺中,7,南投,6
2015H2,6600018,臺中(T18),66000,臺中,0,156,16,1.6961,0.7051,臺中,86,南投,16,苗栗,15
2015H2,1000811,南投(T11),10008,南投,0,33,6,0.9854,0.6313,南投,23,臺中,6,新北,1
2015H2,6600003,臺中(T03),66000,臺中,0,139,12,1.6346,0.6613,臺中,59,南投,42,苗栗,9
2015H2,6400014,高雄(T14),64000,高雄,0,58,11,1.9257,0.4796,高雄,25,新竹縣,6,花蓮,6
2015H2,1001301,屏東(T01),10013,屏東,0,104,17,2.2419,0.5701,屏東,31,桃園,20,南投,11
2015H2,1000509,苗栗(T09),10005,苗栗,0,93,11,1.3931,0.6686,苗栗,60,臺中,7,新竹縣,7
2015H2,1001506,花蓮(T06),10015,花蓮,0,118,8,1.0711,0.6992,花蓮,83,宜蘭,12,桃園,11
2015H2,6300001,臺北(T01),63000,臺北,0,145,13,1.9276,0.5814,臺北,61,宜蘭,23,桃園,13
2015H2,1000803,南投(T03),10008,南投,0,114,15,1.5267,0.7251,南投,65,臺中,23,花蓮,5
2015H2,1001404,臺東(T04),10014,臺東,0,53,12,2.0954,0.4733,臺東,17,花蓮,8,新竹縣,6
2015H2,6600014,臺中(T14),66000,臺中,0,75,10,1.823,0.524,臺中,29,花蓮,12,南投,10
2015H2,6500003,新北(T03),65000,新北,0,444,16,2.1084,0.6095,新北,122,臺北,80,宜蘭,62
2015H2,1001511,秀林鄉,10015,花蓮,1,425,14,1.2851,0.7706,花蓮,286,宜蘭,53,桃園,21
2015H2,1000510,苗栗(T10),10005,苗栗,0,76,8,1.3528,0.6217,苗栗,44,新竹縣,12,臺中,9
2015H2,6500016,新北(T16),65000,新北,0,123,15,2.1787,0.5485,新北,35,桃園,27,花蓮,12
2015H2,1000508,苗栗(T08),10005,苗栗,0,157,11,1.0624,0.7609,苗栗,117,臺中,13,桃園,7
2015H2,6400011,高雄(T11),64000,高雄,0,79,13,2.0964,0.5219,高雄,25,南投,13,桃園,10
2015H2,1001707,基隆(T07),10017,基隆,0,98,12,1.7291,0.619,基隆,47,宜蘭,18,桃園,9
2015H2,6600002,臺中(T02),66000,臺中,0,137,13,1.5673,0.6917,臺中,77,南投,22,苗栗,9
2015H2,6500021,新北(T21),65000,新北,0,31,9,1.8257,0.4659,新北,11,宜蘭,6,桃園,5
2015H2,1001502,花蓮(T02),10015,花蓮,0,71,12,1.2856,0.6866,花蓮,50,宜蘭,4,桃園,3
2015H2,6500009,新北(T09),65000,新北,0,284,11,1.9263,0.5147,新北,98,桃園,55,宜蘭,36
2015H2,6300005,臺北(T05),63000,臺北,0,101,11,1.9232,0.5059,臺北,40,新竹縣,14,桃園,10
2015H2,6400003,高雄(T03),64000,高雄,0,154,16,2.1332,0.5877,高雄,56,宜蘭,18,桃園,16
2015H2,6600019,臺中(T19),66000,臺中,0,99,10,1.4436,0.6616,臺中,57,花蓮,14,南投,10
2015H2,1000202,宜蘭(T02),10002,宜蘭,0,848,15,0.8067,0.847,宜蘭,708,新北,26,臺北,24
2015H2,6500023,新北(T23),65000,新北,0,67,12,2.217,0.4017,新北,13,南投,11,臺北,10
2015H2,6500010,新北(T10),65000,新北,0,208,13,2.1545,0.4859,新北,49,臺北,41,宜蘭,26
2015H2,1000402,新竹縣(T02),10004,新竹縣,0,3125,19,1.1992,0.8484,新竹縣,2115,新竹市,493,桃園,204
2015H2,1000405,新竹縣(T05),10004,新竹縣,0,371,14,1.4244,0.7588,新竹縣,220,新竹市,48,桃園,46
2015H2,6400005,高雄(T05),64000,高雄,0,83,13,1.941,0.5616,高雄,36,桃園,11,臺北,6
2015H2,6300011,臺北(T11),63000,臺北,0,224,14,2.0187,0.5721,臺北,89,新竹縣,25,新北,21
2015H2,1000407,新竹縣(T07),10004,新竹縣,0,127,10,1.247,0.711,新竹縣,80,新竹市,24,桃園,9
2015H2,1000511,苗栗(T11),10005,苗栗,0,551,13,0.9625,0.8055,苗栗,433,新竹縣,38,桃園,20
2015H2,1001401,臺東(T01),10014,臺東,0,216,12,1.8057,0.5741,臺東,105,花蓮,21,宜蘭,18
2015H2,1000408,新竹縣(T08),10004,新竹縣,0,185,10,1.1297,0.7508,新竹縣,124,桃園,27,新竹市,19
2015H2,6300006,臺北(T06),63000,臺北,0,145,14,2.0461,0.5778,臺北,51,新竹縣,22,宜蘭,19
2015H2,6500011,新北(T11),65000,新北,0,243,11,1.9941,0.4893,臺北,75,新北,51,宜蘭,32
2015H2,6300003,臺北(T03),63000,臺北,0,238,15,2.0848,0.5804,臺北,86,宜蘭,34,桃園,21
2015H2,1001513,卓溪鄉,10015,花蓮,1,159,8,0.8402,0.7335,花蓮,128,桃園,9,宜蘭,6
2015H2,1001505,花蓮(T05),10015,花蓮,0,542,15,1.2135,0.7818,花蓮,391,宜蘭,40,桃園,26
2015H2,1001802,新竹市(T02),10018,新竹市,0,460,14,1.7088,0.6829,新竹市,165,新竹縣,160,桃園,39
2015H2,6700035,臺南(T35),67000,臺南,0,54,9,1.8616,0.4115,臺南,22,宜蘭,7,臺中,5
2015H2,6300007,臺北(T07),63000,臺北,0,195,13,2.1376,0.4955,臺北,59,新北,28,桃園,26
2015H2,1001501,花蓮(T01),10015,花蓮,0,545,16,1.2663,0.8054,花蓮,367,宜蘭,74,桃園,31
2015H2,6600007,臺中(T07),66000,臺中,0,189,16,1.8093,0.6677,臺中,98,南投,26,苗栗,12
2015H2,1000211,南澳鄉,10002,宜蘭,1,4574,18,0.5829,0.8962,宜蘭,4081,桃園,138,新北,81
2015H2,6500008,新北(T08),65000,新北,0,249,14,1.9154,0.6314,桃園,82,新北,67,花蓮,28
2015H2,1000710,彰化(T10),10007,彰化,0,45,10,1.9464,0.4333,彰化,17,南投,6,臺中,6
2015H2,1000505,苗栗(T05),10005,苗栗,0,312,14,1.5603,0.707,苗栗,184,新竹縣,32,新竹市,27
2015H2,1000804,南投(T04),10008,南投,0,47,9,1.6786,0.539,南投,20,臺中,11,臺北,4
2015H2,6600009,臺中(T09),66000,臺中,0,424,20,1.356,0.8179,臺中,286,苗栗,39,南投,28
2015H2,6600016,臺中(T16),66000,臺中,0,83,11,1.6543,0.6134,臺中,43,南投,11,花蓮,8
2015H2,1000903,雲林(T03),10009,雲林,0,37,10,1.9333,0.4459,雲林,12,花蓮,9,高雄,4
2015H2,1000206,宜蘭(T06),10002,宜蘭,0,53,8,1.0442,0.6816,宜蘭,39,花蓮,5,高雄,2
2015H2,1000410,新竹縣(T10),10004,新竹縣,0,49,10,1.7551,0.5367,新竹縣,21,新竹市,11,臺中,4
2015H2,6400017,高雄(T17),64000,高雄,0,30,12,2.1352,0.4333,高雄,9,花蓮,6,宜蘭,3
2015H2,6800007,桃園(T07),68000,桃園,0,521,16,1.7876,0.6973,桃園,258,宜蘭,59,新北,51
2015H2,1001701,基隆(T01),10017,基隆,0,118,10,1.5715,0.6034,基隆,64,宜蘭,18,桃園,8
2016H1,6300009,臺北(T09),63000,臺北,0,162,13,1.9175,0.5888,臺北,68,宜蘭,24,花蓮,18
2016H1,6600020,臺中(T20),66000,臺中,0,35,5,0.8974,0.5943,臺中,26,南投,4,花蓮,2
2016H1,1000412,尖石鄉,10004,新竹縣,1,7735,19,0.9724,0.8791,新竹縣,5713,新竹市,841,桃園,776
2016H1,1000506,苗栗(T06),10005,苗栗,0,59,11,1.6295,0.6194,苗栗,31,新竹縣,9,桃園,6
2016H1,1000406,新竹縣(T06),10004,新竹縣,0,196,13,1.6582,0.657,新竹縣,107,新竹市,25,桃園,17
2016H1,1000401,新竹縣(T01),10004,新竹縣,0,271,13,1.6546,0.6852,新竹縣,128,新竹市,57,桃園,34
2016H1,6300012,臺北(T12),63000,臺北,0,230,15,2.1023,0.5768,臺北,82,新北,30,新竹縣,24
2016H1,1001801,新竹市(T01),10018,新竹市,0,489,17,1.7369,0.7285,新竹市,193,新竹縣,156,桃園,29
2016H1,1000403,新竹縣(T03),10004,新竹縣,0,83,8,1.5049,0.5678,新竹縣,39,桃園,17,新竹市,14
2016H1,1000513,苗栗(T13),10005,苗栗,0,36,8,1.5934,0.5208,苗栗,17,新竹縣,6,臺中,5
2016H1,6500002,新北(T02),65000,新北,0,284,16,2.0523,0.6334,新北,83,臺北,56,桃園,34
2016H1,6600027,臺中(T27),66000,臺中,0,359,18,1.6501,0.7618,臺中,192,南投,62,苗栗,27
2016H1,6600023,臺中(T23),66000,臺中,0,53,10,1.6081,0.5943,臺中,28,新竹縣,7,南投,5
2016H1,1000809,南投(T09),10008,南投,0,34,3,0.5455,0.5294,南投,28,臺中,5,花蓮,1
2016H1,6800013,復興區,68000,桃園,0,7204,20,0.571,0.9094,桃園,6431,新竹縣,264,新北,142
2016H1,6600012,臺中(T12),66000,臺中,0,33,8,1.7909,0.3977,臺中,9,南投,7,宜蘭,6
2016H1,6800003,桃園(T03),68000,桃園,0,2938,19,0.7807,0.8804,桃園,2483,新竹縣,128,新北,84
2016H1,1000209,宜蘭(T09),10002,宜蘭,0,211,13,1.0949,0.7663,宜蘭,160,花蓮,11,臺北,9
2016H1,6500007,新北(T07),65000,新北,0,259,14,1.896,0.6175,新北,115,桃園,28,花蓮,24
2016H1,6500017,新北(T17),65000,新北,0,134,12,2.1093,0.4714,桃園,36,新北,20,宜蘭,20
2016H1,6500013,新北(T13),65000,新北,0,300,14,1.8591,0.6352,新北,126,桃園,37,新竹縣,31
2016H1,6600029,和平區,66000,臺中,1,3668,19,0.7367,0.8853,臺中,3139,南投,107,苗栗,107
2016H1,6400038,茂林區,64000,高雄,0,34,8,1.8031,0.3971,高雄,12,南投,6,臺中,4
2016H1,1000212,大同鄉,10002,宜蘭,1,4930,18,0.6423,0.8963,宜蘭,4294,花蓮,248,新北,88
2016H1,1000413,五峰鄉,10004,新竹縣,1,3275,20,0.75,0.9012,新竹縣,2728,新竹市,255,桃園,118
2016H1,1001704,基隆(T04),10017,基隆,0,45,10,1.7277,0.5489,基隆,21,宜蘭,6,新竹縣,5
2016H1,902003,902003(T3),90200,90200,0,44,12,2.2068,0.4091,臺中,10,金門,7,桃園,7
2016H1,1000204,宜蘭(T04),10002,宜蘭,0,31,3,0.2839,0.6022,宜蘭,29,新竹縣,1,桃園,1
2016H1,1000507,苗栗(T07),10005,苗栗,0,71,8,1.2629,0.6532,臺中,38,苗栗,21,新竹縣,5
2016H1,1001512,萬榮鄉,10015,花蓮,1,186,10,1.1155,0.7183,花蓮,136,桃園,13,宜蘭,9
2016H1,6600024,臺中(T24),66000,臺中,0,116,12,1.6149,0.648,臺中,64,南投,15,新竹縣,8
2016H1,1001507,花蓮(T07),10015,花蓮,0,56,9,1.6707,0.5079,花蓮,28,宜蘭,7,臺中,5
2016H1,6600025,臺中(T25),66000,臺中,0,94,12,1.5491,0.6844,臺中,46,南投,25,桃園,6
2016H1,6800001,桃園(T01),68000,桃園,0,1109,22,1.6338,0.7842,桃園,664,新竹縣,80,花蓮,61
2016H1,6800002,桃園(T02),68000,桃園,0,1754,19,1.5029,0.7791,桃園,1111,新竹縣,160,宜蘭,78
2016H1,1001703,基隆(T03),10017,基隆,0,44,9,1.7329,0.5101,宜蘭,14,基隆,14,臺北,5
2016H1,1000504,苗栗(T04),10005,苗栗,0,170,14,1.7944,0.6513,苗栗,83,新竹縣,19,新竹市,17
2016H1,1000801,南投(T01),10008,南投,0,94,10,1.2755,0.6957,南投,62,臺中,10,花蓮,7
2016H1,6600021,臺中(T21),66000,臺中,0,30,8,1.6241,0.5,臺中,14,苗栗,5,桃園,4
2016H1,6600013,臺中(T13),66000,臺中,0,93,11,1.7029,0.5963,臺中,46,南投,14,桃園,7
2016H1,1001328,屏東(T28),10013,屏東,1,37,7,1.6922,0.3861,屏東,14,桃園,8,臺中,5
2016H1,1000404,新竹縣(T04),10004,新竹縣,0,385,10,1.0963,0.7509,新竹縣,206,桃園,143,新竹市,10
2016H1,1000806,南投(T06),10008,南投,0,37,8,1.4996,0.5439,南投,20,臺中,6,臺北,3
2016H1,1000518,泰安鄉,10005,苗栗,1,4080,19,0.9852,0.8747,苗栗,2973,臺中,714,桃園,86
2016H1,1001503,花蓮(T03),10015,花蓮,0,116,12,1.1429,0.7557,花蓮,84,宜蘭,8,新北,7
2016H1,1001504,花蓮(T04),10015,花蓮,0,320,15,1.1267,0.8033,花蓮,234,宜蘭,36,桃園,9
2016H1,1000205,宜蘭(T05),10002,宜蘭,0,65,8,0.8091,0.7365,宜蘭,53,花蓮,4,桃園,2
2016H1,1000515,苗栗(T15),10005,苗栗,0,37,9,1.6413,0.5465,苗栗,17,臺中,7,南投,4
2016H1,6600005,臺中(T05),66000,臺中,0,317,15,1.6072,0.7108,臺中,181,南投,46,花蓮,17
2016H1,1000210,宜蘭(T10),10002,宜蘭,0,255,13,0.7724,0.835,宜蘭,214,新北,13,桃園,8
2016H1,6600006,臺中(T06),66000,臺中,0,364,17,1.7949,0.6991,臺中,186,南投,55,新竹縣,24
2016H1,1001403,臺東(T03),10014,臺東,0,31,7,1.4609,0.4885,臺東,17,宜蘭,4,桃園,3
2016H1,6500029,烏來區,65000,新北,1,2510,18,1.3523,0.8259,新北,1476,臺北,544,桃園,164
2016H1,6300008,臺北(T08),63000,臺北,0,355,16,1.9907,0.6544,臺北,127,宜蘭,69,新北,49
2016H1,6400037,高雄(T37),64000,高雄,0,30,11,2.0395,0.4424,桃園,9,宜蘭,7,高雄,3
2016H1,6600028,臺中(T28),66000,臺中,0,229,11,1.5754,0.6288,臺中,123,南投,44,新竹縣,12
2016H1,6300010,臺北(T10),63000,臺北,0,353,14,1.9215,0.6072,臺北,145,新北,38,宜蘭,36
2016H1,1000208,宜蘭(T08),10002,宜蘭,0,309,14,1.003,0.7857,宜蘭,245,花蓮,10,桃園,9
2016H1,1000802,南投(T02),10008,南投,0,1633,19,0.8693,0.8723,南投,1333,臺中,118,桃園,35
2016H1,1000701,彰化(T01),10007,彰化,0,94,12,1.9439,0.5426,彰化,38,南投,12,臺中,11
2016H1,6600026,臺中(T26),66000,臺中,0,66,11,1.8292,0.5234,臺中,29,南投,13,新竹縣,4
2016H1,6800008,桃園(T08),68000,桃園,0,1119,19,1.2929,0.8131,桃園,786,新竹縣,93,新北,44
2016H1,6600015,臺中(T15),66000,臺中,0,100,10,1.5407,0.634,臺中,52,苗栗,15,南投,12
2016H1,6400009,高雄(T09),64000,高雄,0,59,15,2.153,0.5062,高雄,24,苗栗,6,南投,4
2016H1,1001706,基隆(T06),10017,基隆,0,126,12,1.8923,0.5675,基隆,52,宜蘭,16,臺北,15
2016H1,6400032,高雄(T32),64000,高雄,0,34,10,1.9833,0.4353,高雄,9,新竹縣,7,苗栗,6
2016H1,902004,902004(T4),90200,90200,0,33,13,2.3829,0.303,桃園,8,臺中,3,高雄,3
2016H1,1000203,宜蘭(T03),10002,宜蘭,0,153,12,0.8773,0.8012,宜蘭,124,桃園,8,花蓮,7
2016H1,6800010,桃園(T10),68000,桃園,0,1460,20,1.2577,0.8276,桃園,1031,新竹縣,156,花蓮,44
2016H1,6600017,臺中(T17),66000,臺中,0,385,16,1.4341,0.7703,臺中,240,苗栗,43,南投,40
2016H1,6400012,高雄(T12),64000,高雄,0,123,15,2.0132,0.5897,高雄,53,南投,12,桃園,11
2016H1,1001705,基隆(T05),10017,基隆,0,112,12,1.8607,0.5476,基隆,52,宜蘭,11,桃園,10
2016H1,6300002,臺北(T02),63000,臺北,0,168,14,2.0084,0.585,臺北,63,新北,21,宜蘭,21
2016H1,1001803,新竹市(T03),10018,新竹市,0,210,12,1.7807,0.6286,新竹市,78,新竹縣,52,桃園,28
2016H1,6400019,高雄(T19),64000,高雄,0,78,10,1.661,0.5769,高雄,39,花蓮,11,桃園,8
2016H1,6800011,桃園(T11),68000,桃園,0,66,9,1.1816,0.6869,桃園,45,新竹縣,9,新竹市,3
2016H1,6700033,臺南(T33),67000,臺南,0,43,10,1.893,0.4721,臺南,17,宜蘭,7,花蓮,4
2016H1,6700031,臺南(T31),67000,臺南,0,119,13,1.8861,0.5986,臺南,52,桃園,16,南投,15
2016H1,1000409,新竹縣(T09),10004,新竹縣,0,35,5,0.8974,0.5943,新竹縣,26,桃園,4,南投,2
2016H1,1000501,苗栗(T01),10005,苗栗,0,443,13,0.9584,0.8102,苗栗,348,新竹縣,26,臺中,20
2016H1,6700032,臺南(T32),67000,臺南,0,72,14,2.0314,0.5397,臺南,31,臺中,9,苗栗,5
2016H1,6400004,高雄(T04),64000,高雄,0,162,13,1.8016,0.6154,高雄,79,宜蘭,16,花蓮,16
2016H1,6800005,桃園(T05),68000,桃園,0,389,15,1.7581,0.6701,桃園,203,花蓮,38,宜蘭,32
2016H1,6500014,新北(T14),65000,新北,0,196,14,2.021,0.5911,新北,67,臺北,39,宜蘭,24
2016H1,1000812,信義鄉,10008,南投,1,118,11,1.5391,0.6502,南投,67,臺中,13,新竹縣,11
2016H1,6800006,桃園(T06),68000,桃園,0,204,12,1.583,0.6593,桃園,113,新竹縣,31,宜蘭,15
2016H1,1000813,仁愛鄉,10008,南投,1,3785,20,0.6436,0.901,南投,3300,臺中,227,桃園,48
2016H1,1001601,澎湖(T01),10016,澎湖,0,38,11,2.1959,0.3493,新竹縣,7,澎湖,6,宜蘭,6
2016H1,1000201,宜蘭(T01),10002,宜蘭,0,758,14,0.776,0.8436,宜蘭,638,桃園,28,新北,24
2016H1,6600001,臺中(T01),66000,臺中,0,38,9,1.4999,0.5965,臺中,20,南投,8,新北,3
2016H1,6600008,臺中(T08),66000,臺中,0,748,15,1.2475,0.7925,臺中,492,南投,135,桃園,21
2016H1,6600004,臺中(T04),66000,臺中,0,111,11,1.8244,0.5586,臺中,48,南投,17,苗栗,14
2016H1,6600010,臺中(T10),66000,臺中,0,442,15,1.1227,0.809,臺中,323,苗栗,45,南投,24
2016H1,1000207,宜蘭(T07),10002,宜蘭,0,215,8,0.5656,0.7901,宜蘭,190,臺北,6,花蓮,6
2016H1,1001509,花蓮(T09),10015,花蓮,0,95,10,1.0425,0.7295,花蓮,72,桃園,6,臺北,4
2016H1,1002001,嘉義市(T01),10020,嘉義市,0,45,13,1.8874,0.5641,嘉義市,21,嘉義縣,5,臺北,4
2016H1,6500001,新北(T01),65000,新北,0,414,15,2.0844,0.5878,新北,146,臺北,52,宜蘭,49
2016H1,1001702,基隆(T02),10017,基隆,0,90,14,2.2683,0.473,基隆,21,新北,14,桃園,11
